NAME	dbtype	SIZE	NES_DMSO_0_vs_DMSO_20	FDR_q-val_DMSO_0_vs_DMSO_20	NES_DMSO_0_vs_DMSO_45	FDR_q-val_DMSO_0_vs_DMSO_45	NES_DMSO_0_vs_SY_0	FDR_q-val_DMSO_0_vs_SY_0	NES_DMSO_20_vs_DMSO_45	FDR_q-val_DMSO_20_vs_DMSO_45	NES_DMSO_20_vs_SY_20	FDR_q-val_DMSO_20_vs_SY_20	NES_DMSO_45_vs_SY_45	FDR_q-val_DMSO_45_vs_SY_45	NES_SY_0_vs_SY_45	FDR_q-val_SY_0_vs_SY_45	NES_SY_0_vs_SY_20	FDR_q-val_SY_0_vs_SY_20	NES_SY_20_vs_SY_45	FDR_q-val_SY_20_vs_SY_45
APLASIA_OF_THE_FINGERS	HP	64	-1.5040153	0.23464479	-1.442072	0.2667991	-1.4863110000000002	0.34343126	-0.9791238999999999	0.9578348	-1.0301363000000001	0.5965986	-0.9814543	0.71954507	-1.4188524	0.35673913	-0.9387559000000001	0.79585445	-1.0001309999999999	0.9864438
SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP	54	1.6510548999999999	0.23515834	1.557894	0.3997427	-0.94351965	0.92046154	-0.7679231	1.0	-1.3388423	0.28555414	-1.3317455	0.30053684	1.3450408999999999	0.6061576999999999	1.4652343	0.5018789	-0.9201425	0.9965328000000001
PROTEIN_POLYMERIZATION	GOBP	259	1.6347034	0.23599210000000004	-0.82308185	0.99213177	-0.8871181999999999	0.9560014000000001	-1.2157143	0.8036631999999999	-1.0058281	0.6430394	-1.144831	0.44682255	-0.89960307	0.89326525	1.5085506000000002	0.46344364	-1.2574694	0.9772956
COLLAGEN_TRIMER	GOCC	67	1.6361549	0.23615453	1.3328487	0.5509394	1.2983093	0.6773918000000001	-0.76978946	1.0	-0.6503581	0.974145	-0.8452428	0.88134	1.2452573999999998	0.6442005999999999	1.6063646999999999	0.35240585	-0.7122811	1.0
TENTED_UPPER_LIP_VERMILION	HP	83	-1.502751	0.23649658	-1.4506125	0.26087889999999997	-1.1198936000000002	0.7791378000000001	-1.1902663	0.8124857	-0.83142203	0.88420856	-0.75366694	0.9395655999999999	-1.4161881	0.3615833	-1.3349065	0.5087437	-1.1041318000000002	0.9287472
SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	135	1.636552	0.23666006	1.4616258	0.45526975	-0.9447037	0.920847	-0.8091109000000001	1.0	-0.6407109000000001	0.97656834	-0.77402765	0.9300401	1.5770743	0.45046607	1.6853175999999999	0.17823344	-0.7524670999999999	1.0
RESPONSE_TO_ANTIBIOTIC	GOBP	45	1.6348828000000002	0.23720258	1.1820285	0.6235904999999999	-1.0162914	0.8624103000000001	-0.83838606	1.0	-1.1034405	0.46741396	-0.9204597	0.8062596	1.5094914	0.47967878	1.6881906999999998	0.17420834	-1.0337973	0.9647416
LONG_FOOT	HP	27	1.6377747999999999	0.23755616	1.1217554	0.6575934	-1.2121876	0.69793254	-1.278245	0.82286733	-1.1379948999999998	0.41967943	-1.2065586000000001	0.3739112	1.0977178	0.7019576999999999	1.508659	0.46635290000000007	-1.1940079	0.96185714
VOLTAGE_GATED_CHANNEL_ACTIVITY	GOMF	176	1.6366551	0.23817015	1.5442697	0.41387704	-0.4623554	1.0	-0.4506799	1.0	-0.6759578	0.9673105	-1.1616271999999999	0.42681074	1.1731744	0.6580135	1.4113415	0.5595255	-0.9264409	0.99587655
RESPONSE_TO_COLD	GOBP	45	1.6351227	0.23823774	1.3734648	0.5318368	-0.8117789000000001	0.99095446	-0.9140244000000001	0.99361974	-1.2698132	0.31701690000000005	-1.0517867	0.59575963	1.5378413	0.4480201	1.7016335	0.14990006	-1.0491077	0.95764476
CHONDROCYTE_DEVELOPMENT	GOBP	30	1.6474855	0.23824339	1.2477096	0.59842986	-1.136378	0.76964086	-0.94123477	0.97719	-1.486636	0.26468098	-1.3830427	0.28801095	1.1838727	0.64897656	1.5228978000000002	0.4512204000000001	-1.1045856	0.9291764000000001
ADIPOSE_TISSUE_LOSS	HP	29	1.6446067	0.23836356	1.0295107	0.7320274999999999	-1.1126228999999999	0.7840259	-1.1866878	0.816418	-1.3666905	0.27211666	-1.3104824	0.29631257	1.0240272	0.7431177	1.4752471	0.49891666	-1.1172771000000001	0.92870444
CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP	28	1.6369933	0.23862039	1.5734301	0.40531963	-1.0220433	0.8620004000000001	-0.42985722	1.0	-1.0029207	0.64846087	-1.33346	0.30133033	1.5034782	0.48940602	1.5071388000000001	0.4582645	-0.79078937	1.0
AGGRESOME	GOCC	34	1.6329348	0.23920812	1.3043092	0.5556180000000001	-1.1323922	0.76858115	-0.8902363999999999	1.0	-1.0996642	0.4721558	-0.998085	0.69140726	1.5186095	0.4813535	1.6619747999999999	0.23117475	-1.0037078000000001	0.9862934000000001
CUPPED_EAR	HP	50	-1.4989133999999997	0.23975349999999998	-1.2957935	0.42631894	-1.115667	0.7804689	-1.1658065	0.8131709	-1.3498867	0.28003246	-1.3541118	0.30199309999999996	-1.4901961000000001	0.35861427	-1.6542896	0.30358317	-1.0336143	0.96480304
HORSESHOE_KIDNEY	HP	97	-1.4992329	0.23995789999999997	-1.415329	0.29700479999999996	-1.3640436000000002	0.5045088	-1.0184886	0.9181921000000001	-1.0336319	0.5900549	-1.1776307	0.4067841	-1.4309524	0.35660422	-1.0597053	0.6962565	-1.0593501	0.94925267
MIDBODY	GOCC	202	-1.499248	0.24083313	-1.3469153999999999	0.35960615	-1.2580322	0.6362346999999999	-0.9759458000000001	0.9602323	-1.1845647	0.37234807	-1.2847077	0.31102270000000004	-1.442501	0.35690534	-1.29515	0.550157	-1.0124210999999999	0.98048246
REGULATION_OF_MIRNA_TRANSCRIPTION	GOBP	56	1.632997	0.24084940000000002	1.1735272	0.63361055	-1.3127636	0.57808024	-0.9521716999999998	0.9717690000000001	-1.4944023000000002	0.26423090000000005	-1.5885755	0.1697264	1.0231355	0.74106634	1.5303897	0.4429647	-1.0083458	0.9820565999999998
APLASIA_HYPOPLASIA_OF_THE_THUMB	HP	126	-1.4993987	0.24136102	-1.368991	0.34415624	-1.2743428999999997	0.63017076	-1.0433633	0.8957299999999999	-1.1518327	0.4028139	-1.1543912	0.43462363	-1.4403228000000001	0.3539036	-1.229414	0.5900566999999999	-1.1190440000000001	0.9314775
CUL2_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC	22	-1.4994326	0.24222872	-1.4109595	0.30691305	-1.0924397	0.80273783	-1.0748176999999999	0.8680627000000001	-0.9913023000000001	0.6704003000000001	-0.93915987	0.78369755	-1.4476744	0.34955564	-1.6794436000000001	0.29871315	-0.8081333	1.0
ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP	24	1.6484898000000001	0.24371128	1.5075326	0.44210687	-0.75419915	0.9964966999999999	-0.9961684000000001	0.9393706000000001	-1.2097783000000002	0.34886903	-1.3198996	0.30159393	1.3871267	0.5892338	1.536476	0.4415072	-1.0557272	0.9543654
MITOCHONDRIAL_MYOPATHY	HP	44	-1.4962058999999999	0.24402565	-1.3845226000000002	0.33190808	-1.162304	0.74649674	-1.1539485	0.81841284	-1.1721095	0.38261542	-1.0246159	0.64806324	-1.4149308999999999	0.36298272	-1.6118361	0.29368916	-1.2914438	0.9530904
PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	GOCC	23	-1.4957806	0.24410893	-1.4708453000000001	0.24381466	-1.0640484	0.8278433000000001	-0.9370814000000001	0.980301	-0.66593504	0.97009254	0.62865824	1.0	-1.3336213	0.41795182	-1.1471797	0.6422861999999999	-1.2225447	0.9490774
POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP	181	1.6218823	0.24541692	1.0016725	0.74926835	-1.0020909	0.872807	-0.99798155	0.9368045	-1.103985	0.46667120000000006	-1.2115312	0.36944878	1.0862025	0.71347797	1.5068133999999997	0.45814925	-0.98950243	0.98483086
POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP	29	-1.4946069	0.24573299999999998	-1.3443379	0.3617043	-1.1239204	0.7757761	-1.0708151000000001	0.8716117	-1.0111839	0.6329291	-0.7640107	0.9343111999999999	-1.2996359	0.43826064	-1.5131333999999999	0.36509532	-1.1302246	0.9186226999999999
REGULATION_OF_PROTEIN_IMPORT	GOBP	58	1.6222229	0.24744199	1.0813354	0.7050871999999999	-1.3318745	0.5469021	-0.8223386	1.0	-1.0733281000000001	0.5186034	-1.253332	0.33116403	1.5394311999999999	0.45155525	1.5766423	0.41201732	-0.8323665000000001	1.0
MICROVILLUS_ASSEMBLY	GOBP	22	1.6298362	0.24890219	1.5967242	0.38184759999999995	-0.87597746	0.9630267	-0.75079715	1.0	-1.203495	0.35466036	-1.26196	0.3258435	1.0759195	0.7188876000000001	1.5008347	0.4625205	-0.79853845	1.0
HISTONE_H3_K14_ACETYLATION	GOBP	21	-1.4927706	0.24894764	-1.3980816999999999	0.32012376	-1.2497836000000002	0.644508	-1.2138367	0.8023948000000001	-1.1216911	0.44240502	-0.90332645	0.82696414	-1.4101732	0.36263388	-1.4609172	0.4176793	-1.313743	0.9412065999999999
AXONAL_TRANSPORT	GOBP	64	1.6231723	0.24917543	1.2311299	0.61118615	-0.8762244	0.96269673	-0.5984475	1.0	-1.1021901	0.46884929999999997	-0.84337574	0.88282365	1.3944181	0.5818001	1.6610303	0.22881410000000002	-0.6683026999999999	1.0
MICROFILAMENT_MOTOR_ACTIVITY	GOMF	29	1.6234902	0.24970894	1.570474	0.40071952	-0.59628296	1.0	-0.6134063	1.0	-1.0402366	0.579183	-1.2987615	0.30564815	1.1927497	0.6466371	1.5098747	0.46427855	-0.7062401999999999	1.0
ACTOMYOSIN	GOCC	75	1.6193821000000002	0.24997014	1.2130246	0.62081146	-0.8645923000000001	0.97051954	-1.0071656	0.9247945	-1.1582523999999998	0.39522609999999997	-1.4131445	0.30359858	-0.7874637	0.95075536	1.4400846	0.52236605	-1.2221931000000001	0.9497452
CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX	GOCC	31	-1.4907274	0.25024068	-1.4943549999999999	0.22551627	-1.278001	0.6284343000000001	-1.2637653	0.79877746	-1.4043278000000001	0.26731226	-1.2297298	0.3539943	-1.4666057	0.3478985	-1.6759119999999998	0.29527912	-1.1713966999999998	0.9405263
SODIUM_ION_TRANSPORT	GOBP	220	1.6197126	0.2503695	1.3014531	0.55464673	-0.8966298	0.95166737	-0.9148476999999999	0.99323004	-1.0288941999999999	0.59852326	-1.0169753000000001	0.66100127	1.20715	0.6359229000000001	1.5682601	0.42698225	-1.000774	0.9870485999999999
SPLICEOSOMAL_COMPLEX	GOCC	185	-1.4907662	0.25103822	-1.4416909	0.26730236	-1.4803777	0.35017484	-1.0528302999999999	0.89232534	-0.97557884	0.69844985	-0.7774661999999999	0.928866	-1.3332680000000001	0.41677129999999996	-1.2068645	0.6012555	-0.92697847	0.9952709000000001
CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP	139	1.6168174	0.25148097	1.115072	0.6691621	-0.7586871000000001	0.9964982	-0.85056114	1.0	-1.0878483	0.49253482	-1.0134814	0.66685486	1.0293325	0.7361354	1.5571076000000001	0.4239448	-1.0253267	0.96777326
REGULATION_OF_PROTEIN_TARGETING	GOBP	77	1.6198417999999999	0.25154699999999997	1.0476022	0.7181246	-1.1752915000000002	0.74024665	-1.0479399999999999	0.8932329	-1.1079835	0.45957443	-1.0071634	0.6763203000000001	1.3497671	0.6024816999999999	1.623399	0.31655034	-1.0053995	0.98483104
U1_SNRNP	GOCC	25	-1.4912707	0.25173295	-1.3188269	0.3917893	-1.3529363	0.51330364	-0.91215885	0.9941999	-1.0383285	0.5820039	-0.7626326	0.93526936	-1.4365666000000001	0.3588353	-1.509411	0.36412564	-0.93683344	0.9936126000000001
PROTEIN_TARGETING_TO_LYSOSOME	GOBP	22	1.6171876	0.25177765	1.2990187	0.5573063	-1.3021438	0.5981380999999999	-0.80687433	1.0	-1.0412847	0.5769239	-1.2039366000000002	0.37586959999999997	1.575601	0.44023424	1.6647064999999999	0.22948113	-0.8030533000000001	1.0
MITOCHONDRIAL_TRANSPORT	GOBP	191	1.6183379999999998	0.25227237	-0.85870576	0.98408747	-1.1302216999999999	0.76919264	-1.1481527	0.81593317	-0.98347044	0.68528444	-0.9268911	0.79898775	1.2536203000000001	0.6419004	1.6534798	0.2440674	-1.0484864999999999	0.95705366
GATED_CHANNEL_ACTIVITY	GOMF	293	1.617386	0.25268805	1.3659782	0.53369665	-0.5699401999999999	1.0	-0.5628614000000001	1.0	-0.7339171999999999	0.94569254	-1.0502464	0.5985366999999999	1.2148206	0.6386813	1.4736139	0.50051546	-0.9036533999999999	0.9967596
AXO_DENDRITIC_TRANSPORT	GOBP	76	1.6236059999999999	0.25279817	1.197181	0.61901486	-0.96128356	0.91061646	-0.6882188	1.0	-1.0276754000000001	0.60077155	-0.71884257	0.9535564000000001	1.39655	0.5848391	1.6401919999999999	0.28325236	-0.69797236	1.0
MICROVILLUS	GOCC	83	1.6272978	0.25312597	1.3344766	0.55073076	-0.9083083000000001	0.94560903	-0.7947747	1.0	-1.1725696	0.38219732	-1.3754413	0.29038322	1.077888	0.7153476	1.5867518	0.3925633	-0.8476745000000001	1.0
NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP	131	1.6266874	0.25369653	1.380246	0.5287698000000001	-0.8655898999999999	0.9699051	-0.6359018	1.0	-0.8717627	0.84514564	-1.0566856000000002	0.58799005	1.3272829	0.6099228	1.5429211999999999	0.43158162	-0.9347341	0.99106425
LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	GOMF	26	1.6237384	0.25408384	1.2223896	0.6240845	-0.9752521000000001	0.8983671	-1.246415	0.8028318	-1.1415743	0.41478688	-1.3476036	0.29982814	1.2599515	0.6401036999999999	1.6218953999999999	0.31428838	-1.3059686000000001	0.95178044
POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC	103	1.627528	0.2540924	1.5705066	0.40452904	-0.45013365	1.0	-0.6445203	1.0	-0.670849	0.96872663	-1.0549408000000002	0.5909956000000001	1.2760154	0.6307845999999999	1.5640254999999998	0.41484028	-0.8208475000000001	1.0
VESICLE_CYTOSKELETAL_TRAFFICKING	GOBP	66	1.6152534	0.25416258	1.1639715	0.6401406	-0.7645973	0.99691385	-0.8263504999999999	1.0	-1.0803491000000003	0.5043744000000001	-1.0500748	0.5987049	-0.8105715	0.94052345	1.4705561000000003	0.49986634	-1.0003378	0.98703665
HYPERCHOLESTEROLEMIA	HP	55	1.6249129999999998	0.25490630000000003	-0.87951773	0.9785135	-1.1280055	0.7729246	-1.6325478999999998	0.40732852	-1.4510678	0.26663044	-1.4518266000000002	0.29351109999999997	-0.91055936	0.8836377000000001	1.4792024	0.48852888	-1.5099969	0.8850931000000001
NEUROMUSCULAR_PROCESS	GOBP	129	1.6239133	0.2551638	1.4119532	0.50515836	-0.73230875	1.0	-0.76223326	1.0	-1.0487428	0.56303704	-1.1390913	0.45435820000000005	1.2144796999999998	0.6365388000000001	1.4826143	0.48439205	-0.84994245	1.0
POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GOBP	81	1.6251458	0.25594506	1.3486285	0.5497751999999999	-1.1913842	0.7178591	-0.95971227	0.9685401	-1.1092876	0.4577332	-1.2297395	0.35412633	1.5759805	0.44391549999999996	1.6227009	0.3167278	-0.9090003000000001	0.99800205
REGULATION_OF_VACUOLE_ORGANIZATION	GOBP	51	-1.4838902	0.25713283	-1.4013183999999999	0.31867602	-1.0417203000000002	0.84567374	-1.2509658000000001	0.80736476	-1.1562762	0.3976107	-0.7253818000000001	0.9517719000000001	-1.4234937	0.3547261	-1.4556315	0.42779025	-1.0889598	0.9365242
LIGASE_ACTIVITY	GOMF	161	-1.4857147	0.25722355	-1.4886687	0.22353889	-1.146359	0.7582386999999999	-1.3307743	0.83457017	-1.2245703000000001	0.34113330000000003	-1.0184966	0.6581339	-1.5461426999999999	0.3373465	-1.3492427	0.49989483	-1.2048842	0.9584191999999999
NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP	20	-1.4863918	0.2575265	-1.2943286	0.42920503	-1.617262	0.16437133	-0.8714311	1.0	-1.4452417	0.26631305	-0.92540807	0.8010153	-1.0328814	0.74885833	-1.445171	0.43587473	-0.5799141	1.0
CATALYTIC_ACTIVITY_ACTING_ON_RNA	GOMF	381	-1.4859213	0.2576561	-1.4613428999999998	0.25248605	-1.1925594	0.71661305	-1.1630148	0.8141608	-1.0178066	0.6200974	-0.83174974	0.8914591000000001	-1.4516561000000001	0.3511866	-1.3999277	0.46967906	-1.0584776000000002	0.9509663
UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	GOMF	21	-1.4867193	0.2577018	-1.3255435	0.38230312	-1.4784099	0.34654346	-0.8524948	1.0	-1.400123	0.2679795	-1.2272062	0.3567045	-1.2225198999999998	0.51879895	-1.1233226	0.65375745	-0.86095506	1.0
NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP	40	1.613492	0.25771552	1.2015167	0.6153108	-1.3588742	0.51015276	-1.047699	0.89261115	-1.2151341	0.34541345	-1.182258	0.40060204	1.2091123	0.6335556999999999	1.6036104	0.3542703	-1.0608003000000001	0.9487459
FIBRILLAR_CENTER	GOCC	137	-1.4839883	0.25776994	-1.5485351	0.18314502	-1.2696128	0.6391501	-1.2915332	0.82622147	-1.2340393	0.33340743	-1.2796261	0.31402498	-1.6807534	0.5263139	-1.5060815	0.36768684	-1.3250391000000001	0.9309105
FAT_MALABSORPTION	HP	36	-1.4870386999999998	0.25782865	-1.4935306000000002	0.2256008	-0.8536763	0.9755474000000001	-1.321376	0.8246792	-1.179001	0.37648797	-1.2622958	0.32526523	-1.6768566000000003	0.4319104	-1.8837461	0.2009297	-1.2355448999999998	0.9510868
REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP	106	-1.4841837	0.25820956	-1.4413402	0.26764467	-1.3829386000000001	0.48719709999999994	-1.2479616000000002	0.80411214	-1.3425162	0.28475535	-1.2419542	0.34025759999999994	-1.4075104999999999	0.36127523	-1.5467033000000001	0.3513982	-1.1824211000000002	0.94867265
ACNE	HP	51	-1.4824023000000002	0.25877982	-1.404827	0.3147315	-1.139892	0.76800174	-1.2889103000000002	0.8250546999999999	-1.1839273000000001	0.37265370000000003	-1.0051903	0.6793228	-1.6730578999999999	0.23757863	-1.5951748	0.30165666	-1.4303565	0.8918174000000001
NEOPLASM_OF_THE_GENITOURINARY_TRACT	HP	208	-1.4805743999999998	0.26115432	-1.3253351	0.38285142	-1.2648084	0.63956296	-1.0657054	0.8783091000000001	-1.1558168	0.39776045	-1.1960248	0.3844504	-1.3459888	0.40556064	-1.2158544	0.5937505	-1.051405	0.95573145
ABNORMAL_PARIETAL_BONE_MORPHOLOGY	HP	25	-1.4808877	0.26138979999999995	-1.261232	0.483228	-1.1154245	0.7808525	-1.1702893	0.8147767	-1.1637461	0.39079990000000003	-1.263491	0.32490012	-1.2919908000000002	0.44193497	-1.5572683	0.34013873	-0.9040249	0.9975053
PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP	62	1.6118826000000002	0.26187047	1.4875246	0.43987936	-0.40066957	1.0	-0.7165286	1.0	-1.0838921000000001	0.49876229999999994	-1.1932709	0.3879311	1.304163	0.62022537	1.6489593	0.25399363	-0.8698597	0.9998334000000001
PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY	GOMF	36	-1.4781699	0.2659114	-1.3076524	0.41075462	-1.238208	0.6611851	-1.1654662	0.8132059	-1.3273878000000001	0.28616008	-1.0999643999999997	0.51300853	-1.3227079	0.42079920000000004	-1.3023803	0.5455453	-1.1702017	0.9401863000000001
CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP	27	-1.4754827	0.26931405	-1.4956907	0.22543299	-1.0968396999999999	0.79986626	-1.1652421	0.81250685	-0.85185283	0.8657716999999999	-0.5550475	0.9938066999999999	-1.371042	0.38545656	-1.1945537	0.6062996999999999	-0.9831585999999999	0.98715043
OVARIAN_CYST	HP	80	1.6091061000000002	0.2694048	0.984566	0.76961446	-0.9643555	0.90808505	-1.05914	0.8850450000000001	-1.0334969999999999	0.59002566	-1.1619275	0.42658409999999997	1.0147189	0.7534813	1.4347644	0.52738285	-1.1036879	0.9295363999999999
PROXIMAL_TUBULOPATHY	HP	37	-1.4756457	0.2698337	-1.2075334	0.5712339	-1.0064915	0.8726546000000001	-0.9496405000000001	0.97319543	-1.0902941000000002	0.4878392	-0.88788074	0.8430464	-1.3715464	0.38499352	-1.4914958	0.38522264	-1.0440226000000001	0.95986503
ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP	53	1.6093194	0.2701505	1.4454178	0.47339812	-0.8987384	0.9514859	-0.6405399	1.0	-1.024887	0.6066902	-1.3967976999999998	0.28440240000000006	1.3028392	0.6177535	1.4487715	0.5235771	-0.9776687	0.9869795
TRIANGULAR_SHAPED_PHALANGES_OF_THE_HAND	HP	207	-1.474318	0.27117765	-1.4215314	0.28964272	-1.3124415	0.5783125	-1.1269699	0.81637436	-1.2558308	0.3260159	-1.1878756000000001	0.39350775	-1.4688883	0.3500085	-1.2982707	0.5500356	-1.0968136	0.9280099
MICROVILLUS_ORGANIZATION	GOBP	29	1.6080716	0.27177283	1.3050245	0.5572031999999999	-0.9030280999999999	0.94889975	-0.7727445	1.0	-1.1757468999999998	0.38052753	-1.2228903999999998	0.36151844	1.0424118	0.7323359	1.4805076000000001	0.48991227	-0.7665839	1.0
BONE_MORPHOGENESIS	GOBP	81	1.6071013	0.27257428	1.2206715	0.62246066	-0.9663254000000001	0.9069149	-0.83906746	1.0	-1.1650770000000001	0.39089122	-1.423697	0.3025366	0.95832753	0.789773	1.3318697	0.6387142	-1.0774757	0.94816095
DIGESTION	GOBP	102	-1.4723351	0.2740058	-1.3482878	0.35892138	-0.90133023	0.94943506	-1.121768	0.8209501	-1.1302396000000001	0.43020716	-1.2731177	0.31695402	-1.4958632	0.36361733	-1.5639813999999999	0.3285929	-1.1644629	0.9302239
ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION	GOBP	28	1.6060097	0.27504465	1.4168643	0.50517595	-1.1009159	0.79424804	-0.7394576999999999	1.0	-1.3039718999999999	0.298275	-0.8919524999999999	0.83914393	1.3260777	0.6110633000000001	1.5010735	0.4629585	-0.6407231	1.0
RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP	296	-1.4709052	0.27551046	-1.3718237	0.33714747	-1.3910128000000002	0.47141108	-1.0115943	0.92069995	-0.96805114	0.71104574	-0.79032975	0.92294586	-1.329944	0.4195857	-1.1679688999999998	0.62414724	-0.92973393	0.9936739
REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP	83	-1.4691036	0.27682364	-1.458338	0.2552545	-1.3591255	0.50985295	-1.2416139	0.7990007	-1.3292373	0.2845054	-1.2706979999999999	0.31859922	-1.4441042	0.35161129999999996	-1.5323431	0.3650168	-0.9918918999999999	0.9841601999999999
HELICASE_ACTIVITY	GOMF	154	-1.4673125	0.27830893	-1.4850718	0.2286214	-1.3814024	0.48929998	-1.2933655000000002	0.8251073	-1.2840811	0.30765417	-0.9701313	0.73695004	-1.5791237	0.29427746	-1.4196233999999999	0.44991317	-1.1695089	0.9417472
GPI_ANCHOR_METABOLIC_PROCESS	GOBP	31	-1.4674346	0.27899507	-1.3575487	0.35019568	-1.0860827	0.8104413	-1.1237153999999998	0.8184916	-1.164234	0.39049490000000003	-1.2678165000000001	0.32033262	-1.5361433	0.32507777	-1.6631977999999998	0.30546236	-1.012524	0.9810530999999999
RESPONSE_TO_CALCIUM_ION	GOBP	133	1.6010364	0.28254074	1.3247977	0.55667377	-0.8183902	0.9864473	-0.69007796	1.0	-1.1193533000000002	0.44384304	-1.1301222	0.46780488	1.2365011000000001	0.6353009	1.5463458	0.43023247	-0.73172605	1.0
MICROGLIAL_CELL_ACTIVATION	GOBP	33	1.6031471000000002	0.28265366	1.9989207	0.0238857	-0.94628423	0.9202993	1.0002091	1.0	-0.87986726	0.8359392	-1.4263098	0.29655346	1.7932589	0.19593637	1.7026206999999998	0.14999554	-0.6681193	1.0
LIPODYSTROPHY	HP	108	1.6034495	0.28319293	0.97674745	0.7799385999999999	-1.0532901000000001	0.8389242	-0.94815296	0.9732683000000001	-1.18424	0.37218493	-1.1497597	0.44035820000000003	1.1424711	0.6644298000000001	1.513592	0.4647024	-0.94310856	0.99251306
ACTIN_FILAMENT_BUNDLE	GOCC	76	1.6003975000000001	0.28327507	1.2118379	0.6197756	-0.9678065	0.9063394	-0.9400484	0.9776809999999999	-1.2724532	0.31767857	-1.3675822	0.29582468	-0.77393126	0.9535292	1.4176923000000001	0.5534689	-1.1233336999999999	0.9215863999999999
REGULATION_OF_MEMBRANE_POTENTIAL	GOBP	367	1.6019027	0.28405255	0.0	1.0	-0.80608106	0.9924004000000001	-0.60274285	1.0	-1.0322124	0.59302783	-1.0620502	0.5786336	1.1964031000000002	0.64673346	1.4938658	0.46850459999999994	-0.7467268	1.0
ANCHORED_COMPONENT_OF_MEMBRANE	GOCC	132	1.6023123	0.28418404	1.7099055	0.25885358	-1.0462242	0.84407187	0.93172944	1.0	-0.97703624	0.69621694	-1.2598733999999998	0.32595298	1.6331143	0.40235403	1.6022228	0.35520583	-0.50766325	1.0
EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH	GOMF	39	1.6014326	0.28425106	1.486828	0.43876800000000005	1.3950521	0.7085001	0.64869153	0.9884691999999999	-0.92677474	0.77294624	-0.96726525	0.7402698	1.287511	0.62195873	1.461183	0.5065543	0.8078989	0.98740965
RENAL_HYPOPLASIA_APLASIA	HP	290	-1.463648	0.284252	-1.391467	0.3178875	-1.3129374	0.57873034	-1.1287441999999999	0.8209825999999999	-1.2072252	0.35141328	-1.1531256	0.43605015	-1.476409	0.35045329999999997	-1.2337837999999999	0.58651435	-1.1565969999999999	0.919059
METHYLATION	GOBP	362	-1.4628993000000001	0.28499007	-1.5164278999999998	0.21602110000000002	-1.2486491000000002	0.64489985	-1.3277719	0.83221483	-1.1792307	0.3760491	-0.98762065	0.70997924	-1.4914087999999999	0.3583107	-1.3148966999999998	0.52715725	-1.1585608	0.9200278000000001
APLASIA_HYPOPLASIA_OF_FINGERS	HP	313	-1.4593633	0.28606626	-1.3958197	0.31629974	-1.0897756	0.80455106	-1.1087314	0.83284503	-1.2482064	0.33017957	-1.2280216	0.3559143	-1.4856768	0.35531226	-1.4009582	0.47036179999999994	-1.1240557	0.92061
POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP	37	1.5990788999999999	0.28665423	-0.68506294	0.9940629000000001	-0.7660633000000001	0.99671525	-1.2104979	0.8030659000000001	-1.2414458000000002	0.33219096	-1.2281859	0.35603213	-0.7844685	0.95221835	1.2639941000000001	0.69294494	-0.97897094	0.9870358
