gene	log2FoldChange_hct116_30minProt	pval_hct116_30minProt	log2FoldChange_hct116_120minProt	pval_hct116_120minProt
IDH3B	-0.091955143	0.144635172	0.006315569	0.921368075
DHRS7	-0.07947531	0.144671346	0.012776823999999999	0.79491261
CENPT	0.140050352	0.144686664	0.175817759	0.188634515
REEP1	-0.141095006	0.144724033	0.031265252	0.662296048
PHB	-0.1410464	0.144812567	-0.07840243400000001	0.235686022
SOX12	0.138955875	0.144898783	-0.09814111800000001	0.13758662800000002
LMAN2	-0.079930584	0.145088261	0.013208569	0.7830643290000001
NHS	0.098030263	0.145174837	-0.054800494000000005	0.344561716
MRPL21	-0.09612753800000001	0.145251187	-0.000378846	0.9939968290000001
UBE2D3;UBE2D2	0.085176294	0.14538269	0.006158949	0.905200947
CASC3	0.11545831599999999	0.145467934	0.00190325	0.9792752709999999
MLK4	0.09117200199999999	0.145650367	0.054383229000000005	0.43146520899999996
PGRMC2	-0.10279002300000001	0.145747927	-0.027128746000000002	0.681082691
GEMIN5	0.09743476400000001	0.146010975	0.07784769	0.136503813
CUL1	0.073835128	0.146027562	0.058653910999999996	0.20643567300000001
STRN	-0.078728835	0.14607976	0.012547478	0.76580203
RPS10	0.076290031	0.146332275	0.003615222	0.941787102
AGPAT1	-0.105850056	0.146750836	0.026546577000000002	0.7484572840000001
IFI30	0.095116713	0.146947189	0.008263003	0.878707366
NMU	-0.11625028400000001	0.147017011	-0.061428258	0.39357380200000003
SDC1	0.112110462	0.147042304	0.350916382	0.018891678000000002
IPO13	-0.086701556	0.147050842	0.049524194	0.34967982299999995
ATP6AP2	-0.098155807	0.14721251400000002	-0.030086942999999998	0.631978787
TRA2A	0.10960561199999999	0.147394166	0.179881415	0.040175996
DPH3	0.151229035	0.147874214	0.172436156	0.172034057
ARL8B	-0.082215043	0.14789671	0.079084886	0.109833994
SLC25A11	-0.12840544199999998	0.147918587	-0.091198114	0.209534797
FAM168A	0.113302311	0.14797484	0.041032311	0.616667674
SFXN1	-0.11885721	0.147993184	-0.027903891	0.611982249
OSGEPL1	-0.084999924	0.147993236	0.001906799	0.972355427
SMC2	-0.089839877	0.148206518	0.0281171	0.632283597
MRPS25	-0.090005357	0.148229624	0.04746826	0.30777448399999996
STX16;STX16-NPEPL1	-0.080811407	0.148366541	-0.034764443	0.48128419200000006
TMEM242	-0.09237363900000001	0.148390043	0.013155526	0.812860117
CSRP2	0.105407239	0.14842150699999998	0.026131772	0.6689303320000001
HCCS	-0.092579638	0.148656633	-0.02333538	0.6863681140000001
RAB6B	-0.087856726	0.149004257	-0.004809708	0.918230118
NUDT18	0.09569800199999999	0.14904210699999998	-0.011452307	0.850966013
RNF20	-0.075797118	0.14917936	0.017362889	0.716693406
TMEM87A	-0.105560117	0.149179844	0.08919869	0.16384736
C4orf27	0.110839651	0.149518339	0.087709895	0.184364058
ACOT13	-0.076346841	0.149628361	-0.024821178	0.5723480679999999
MT-CO2	-0.179800817	0.149647899	-0.008547414	0.93052354
STEAP3	-0.076769187	0.149787869	-0.052379153	0.256871623
RPL8	0.099200568	0.14992635199999998	0.104782162	0.074711056
LRRC8C	-0.11278713900000001	0.15001478599999998	-0.05536823	0.440539044
GLG1	0.08892517	0.150015968	-0.032666206	0.6149984860000001
LPCAT2	-0.091213172	0.150189812	0.014088553	0.7864760609999999
MAGEA3	-0.087174679	0.15051103	0.060783735	0.263040493
SORL1	-0.07607269900000001	0.15064250099999998	-0.005626506	0.9013502959999999
MOB1B	0.11584182400000001	0.150649946	0.132740825	0.20530571
MRPS15	-0.137640478	0.151631335	-0.108686807	0.175119306
LRP6	-0.08716747300000001	0.151695253	-0.060103208	0.411334615
SLC25A32	-0.09829204	0.151723377	-0.058987754	0.39075121399999996
TMEM98	-0.087624061	0.151974276	0.038834164	0.474604401
DNAH5	0.157348819	0.151986574	0.036328114	0.657707699
COX20	-0.179623531	0.15211164300000002	-0.018148493999999998	0.85710798
PDCD5	-0.11001756900000001	0.152232184	0.09230246	0.322745254
RAB25	-0.10173267	0.152683763	-0.00914433	0.882885659
SP100	0.141902504	0.152920928	-0.066113367	0.568587269
AARS2	-0.07944137400000001	0.153168776	-0.027745767	0.560470349
TMED3	-0.080992995	0.15318289999999998	-0.022114959	0.6950939079999999
AK3	-0.085855826	0.153239289	-0.020633567	0.713214885
MRPL43	-0.093730925	0.153404739	-0.019372022	0.707588083
C19orf25	-0.096505835	0.15373184	0.036403192	0.519715446
NDUFB3	-0.111400709	0.153961931	-0.128817704	0.061022960999999994
ADAM10	-0.078940681	0.153966789	0.030719612	0.5062157860000001
RAB18	-0.07771462400000001	0.154030579	0.018999992	0.678556852
CLYBL	-0.08904620199999999	0.154097949	-0.040644356	0.449323714
FAM101B	0.077438685	0.15413069	-0.07001106	0.417569102
YES1	0.11379193800000001	0.154149175	-0.038305492000000003	0.669862473
SETD3	0.11201576099999999	0.154299747	0.08820052699999999	0.187059943
TRMT112	0.078662127	0.15436925	-0.03049946	0.467544157
GRAMD1C	0.151571537	0.154461084	0.051576417	0.691049903
PDCD4	0.190459627	0.154484226	0.231030817	0.08228961900000001
RPL5	0.079999236	0.15458723	0.121418246	0.046671472
CDKN3	0.096505591	0.154822242	0.24931181100000002	0.030932675
MTCH2	-0.11189176	0.154835109	-0.121876346	0.13252861400000002
COX7C	-0.15617045300000001	0.155037785	-0.228872825	0.022934793
PMM1	0.116749597	0.15521671199999998	0.119210601	0.218177572
BTN2A1;BTN2A2	-0.10657749400000001	0.155272787	-0.044865801	0.401352857
TOMM70A	-0.087221202	0.155278634	-0.015036579	0.768531223
NDUFAF6	-0.097581464	0.155401132	-0.003409598	0.9381289140000001
ZMYND11	0.134263413	0.155619217	0.131673339	0.160877048
SLC29A2	-0.102521174	0.15567293699999998	0.072647993	0.279461096
FAM120A	0.073863235	0.15574807699999998	0.068786162	0.148379818
YWHAB	0.106371231	0.155750627	0.050378383	0.478678045
CCDC109B	-0.078719453	0.156333878	-0.098299626	0.191249487
CATSPERG	-0.09739938199999999	0.156382715	-0.077351567	0.273298745
RNF114	0.10392494599999999	0.156440024	0.08989736599999999	0.211172683
NDUFAF2	-0.106127265	0.15651618	-0.017018463	0.778731194
CTDSP1	0.111308709	0.156883618	-0.055311066	0.544529832
FAM134A	-0.104862735	0.157007868	0.009000839	0.89269182
VPRBP	-0.080947996	0.157037493	0.06789027	0.194492267
HTT	0.32687484899999997	0.157092187	-0.11345543400000001	0.467659259
GNAQ	0.095584189	0.157245719	-0.043976079	0.457005135
ZNF335	0.125370022	0.157289296	0.002338142	0.965900885
CCDC85C	0.090816274	0.157309212	-0.05633438	0.298999764
DOCK9	0.081225294	0.157396227	0.025078572	0.612582591
RPS21	0.073496255	0.157435006	0.150793355	0.016994125
APITD1;APITD1-CORT	0.081293114	0.15756267599999998	0.038034216	0.584189404
XXYLT1	-0.08750096800000001	0.157655732	-0.005233308	0.929562908
YTHDF2	0.089329611	0.157827377	0.017132131000000002	0.6919580559999999
WDR53	0.08053144400000001	0.157894427	-0.012672351	0.8110636529999999
PRPF39	0.081501217	0.158053478	0.070037501	0.158959135
AKAP11	-0.093517161	0.158093435	0.015781989	0.798595595
SLC25A13	-0.101193171	0.158096143	-0.060595922	0.30149216100000004
RASA3	0.085202631	0.158171735	-0.060310794	0.32246513
ALKBH6	0.143105118	0.158274031	0.051666264	0.499957146
ZNF280C	0.170871726	0.15841053900000002	0.157341296	0.30563541899999996
PET112;GATB	-0.08768090699999999	0.158496253	0.032082738	0.540147668
NUTF2	0.14615835900000002	0.158550654	0.13337947	0.23052034
NKD2	0.083676288	0.158887103	-0.029355101	0.6544626170000001
SNX11	0.079784164	0.159155565	-0.014059489	0.752174618
UNC5C;UNC5B	-0.094174705	0.159217482	-0.043232089	0.349385226
BRK1	0.091514351	0.159251008	0.100201916	0.324163871
GCSH	-0.08512615300000001	0.159361723	-0.008460466	0.9047790859999999
MED16	-0.073747955	0.15952904699999998	0.027885177999999997	0.5345865679999999
LYRM1	-0.081767525	0.159589656	-0.106165831	0.086770754
CFAP57	-0.084210985	0.159666773	-0.109481934	0.130366845
SLC25A12	-0.116569022	0.159782813	-0.061148355999999994	0.348499237
CAMSAP3	0.07684222	0.15982419	-0.008643981	0.859735285
TMX3	-0.151165919	0.15997967300000002	0.034103337000000004	0.6433327679999999
HLA-DRA;HLA-DQA1;HLA-DQA2	-0.108553241	0.16000251699999998	-0.044548622	0.682683698
C12orf29	0.107703776	0.160072156	0.068148549	0.36811133
PPIL1	0.084003478	0.160165298	0.011641012	0.84733344
TRIM21	0.098298894	0.160249069	0.075298422	0.200991542
DGCR6L	-0.097453129	0.160279191	-0.161764056	0.03490854
DUSP23	0.101736196	0.16077787300000002	0.094083715	0.15385700300000002
HYLS1	0.100776431	0.160787344	-0.157679757	0.038208793
TBC1D10A	0.090129689	0.160788835	0.04261342	0.36400040000000006
RNF185	-0.07159272700000001	0.160898399	0.016674303999999997	0.7201601809999999
MPP1	0.086932903	0.161186796	-0.04648655	0.421555245
TMUB1	-0.14566732300000002	0.161215122	-0.110657158	0.31173543600000003
NFYA	-0.10841669	0.161234215	-0.08605216800000001	0.18428687600000002
ECHS1	-0.077113753	0.161248638	0.031117745	0.516571418
COQ4	-0.12247028199999999	0.161306733	-0.019198666	0.703759802
TXNRD2	-0.078980262	0.16133636699999998	0.008143734	0.8702768609999999
RAP1A	0.106352432	0.161713894	-0.004898588	0.9486683370000001
SMC3	0.086341631	0.16185063800000002	0.076524457	0.26168047699999997
PI4K2B	0.09200531099999999	0.1621783	0.09763247900000001	0.073067696
GRK6	0.105068502	0.162264123	-0.030031099	0.654866895
L2HGDH	-0.080481173	0.162414423	-0.023811439	0.652023334
SCFD2	-0.102595326	0.162627969	-0.012844761000000001	0.8033544309999999
ODR4	-0.075803562	0.162919501	-0.034485318	0.49333745799999995
TINF2	0.129479648	0.16301517599999998	-0.007787125	0.907191541
MRPL32	-0.08337186	0.163418025	0.0008645580000000001	0.985412469
WDYHV1	0.105645375	0.16348821300000002	0.125448444	0.04708361
MZT1	0.093225824	0.16349681300000002	0.042615845	0.549662554
NUDT9	-0.130654255	0.163519298	0.07869150400000001	0.18537488300000002
FABP6	0.147174154	0.163538665	0.17200349	0.10336304699999999
DEAF1	0.07970681	0.16398732900000002	0.005013987	0.920771905
AP2A2	0.142015404	0.16404290900000001	-0.10456379800000001	0.21155612199999999
CORO1C	0.145714323	0.164102874	-0.045091396	0.654753927
RAB4A	-0.06949759	0.164179485	-0.023614346	0.555604199
TRAF5	0.091107304	0.164191317	0.164686616	0.004175082
PMPCB	-0.09350783800000001	0.16435669	-0.051643966	0.44335524600000004
GSKIP	0.083556418	0.164388511	0.070673623	0.39334006
NHEJ1	0.131986037	0.164440508	0.017549745	0.718261368
LSM4	0.079936269	0.16444482300000002	8.97e-05	0.998656839
PDPR	-0.074409991	0.164666245	-0.007887491	0.869045745
ABHD11	-0.081507644	0.164670324	-0.017899321	0.720537491
MTG2	-0.094173707	0.164865283	-0.112415221	0.134076696
IGF2BP3	0.085576753	0.16493986	0.105301693	0.065361392
ACTR6	0.08998611	0.16515731	-0.032610138999999996	0.548036607
RPL22L1	-0.17146734100000002	0.16534152800000002	-0.076928014	0.262518356
XPNPEP3	-0.089532885	0.165350309	-0.03073063	0.6291809970000001
SPTBN2	0.10075734900000001	0.165352062	-0.029751704	0.686566204
TIMM21	-0.090250366	0.165408726	-0.107988209	0.155166203
TAPBP	-0.083568848	0.165487778	-0.028271263999999997	0.557096671
BAG2	-0.074896725	0.165665534	0.013755066000000002	0.80516105
CGRRF1	-0.09578435	0.165665591	0.014426207	0.797574563
GNG2	0.09721524599999999	0.165788651	-0.064597334	0.376570955
TYSND1	0.073306618	0.165914761	-0.049220337999999995	0.25844569100000003
SOGA1	0.068920185	0.165968957	-0.0077348040000000005	0.8472559009999999
RQCD1	0.072892786	0.166349231	0.038878403	0.399165606
STRN4	-0.074815354	0.166703125	-0.018177901	0.7120750840000001
YOD1	0.10594463	0.166736685	0.072613049	0.287883571
TMEM57	-0.096635055	0.166776762	-0.11748269900000001	0.048171004
AGPS	-0.079500036	0.166898826	0.0013943439999999998	0.97772453
SLC16A7	-0.09294802099999999	0.16696767199999998	0.043512529	0.31077960600000004
NOP2	0.121468201	0.167009083	0.092237341	0.419049345
RTN4R	0.10694971800000001	0.16702905699999998	-0.07128523	0.35138305200000003
CHST14	-0.078236581	0.16720872	-0.057072927999999995	0.260885435
CD97	-0.09936743	0.16749584	0.09117745699999999	0.187054848
NFIC	0.125682025	0.168166282	-0.020199581	0.78830656
MRPS14	-0.115967548	0.16818123	-0.094870927	0.12850857300000001
GPRIN1	0.081829125	0.16839251800000002	0.014779595	0.78258685
MAGI3	0.082775212	0.168704445	-0.004828789	0.924243334
UCKL1	-0.102813608	0.16874154	0.048648985	0.54919449
TNFRSF21	0.11271467800000001	0.168822367	0.21572687	0.024383465
USF2	0.18547125899999997	0.169315383	-0.19167241699999998	0.034203578
BCL9L	-0.069025127	0.169595207	-0.002105178	0.9626679
MBLL;MBNL2	-0.25806828600000004	0.169638045	0.1044682	0.417646918
SMC6	0.10542317300000001	0.169641244	-0.049568722999999995	0.500086265
INPP4B	-0.158785189	0.169842899	0.031563803	0.6889784990000001
SLC25A20	-0.09763023300000001	0.16992839199999998	-0.08364967799999999	0.173619246
S100A16	0.109298528	0.170282658	-0.028440715	0.660189467
ME2	-0.07693459700000001	0.17046505899999997	0.027676048999999998	0.546341985
GPS2	-0.083782126	0.17051870800000002	-0.143326765	0.052279737
VMA21	-0.09507772699999999	0.170571489	-0.007367085	0.9120536509999999
VDAC3	-0.43318363600000004	0.17065103399999998	-0.11674549699999999	0.102920958
PIGH	-0.085546594	0.17089049399999998	-0.044874110999999994	0.528506444
UBE2L3	0.157478556	0.171295513	0.092043333	0.44165207799999995
APH1A	0.08723795599999999	0.17138500399999998	0.012323229	0.832329738
NDUFS8	-0.099122028	0.17151507600000002	-0.129702186	0.061614358
ADAM17	-0.081933623	0.17174287600000002	-0.053619115999999994	0.32568541
MELK	0.08664657	0.172064682	0.07144930299999999	0.21669771100000002
ARMCX3	-0.078420198	0.172266473	-0.106732958	0.045791009
ELAC1	0.181527955	0.17246103399999999	0.16095772	0.08569327
SLC39A3	-0.068171541	0.17247143	-0.022865677999999997	0.6749462690000001
SNRPE	0.113374005	0.17252753899999998	0.014292003999999999	0.8568763159999999
PURA	0.11644578300000001	0.17257164	0.144840799	0.180017381
SEC16A	-0.075474588	0.172630733	-0.03667598	0.494582333
TTC17	-0.09653139699999999	0.17278619	-0.195708837	0.040920613
PDE4B	0.081179616	0.172925563	-0.102427725	0.034000165
SURF4	-0.079330536	0.17296754	0.025810181	0.521879944
WBSCR16	-0.094665482	0.17305484899999998	-0.052748702	0.396255068
MPRIP	0.14335784699999998	0.17307275	-0.20421211600000003	0.15333939
UFSP2	-0.075464962	0.17322707399999998	0.017004697	0.699458314
ASXL2	-0.074583997	0.173361746	-0.09373201699999999	0.228442063
RAB12	-0.077628161	0.173370377	-0.000980852	0.9806535890000001
C1orf21	0.102476612	0.173490883	-0.019697288	0.853557201
VRK1	0.12132262	0.17380569699999998	-0.032257394	0.7319651840000001
UBXN7	0.10342168	0.17387824600000001	0.074484742	0.37328324799999996
G3BP1	0.082619136	0.17389297899999998	0.01009988	0.836339139
GNB2L1	0.22243074300000001	0.174117837	0.068626554	0.238131345
MRPL19	-0.097205153	0.174240647	0.03034001	0.577367668
ZNF468	0.117622521	0.174257539	-0.028281187000000003	0.736655933
DHODH	-0.077778328	0.17439226600000002	0.025800144	0.612486705
RECQL5	-0.10592925	0.17474176	-0.20191356	0.009983718
ACADS	-0.078589525	0.174890584	0.02340384	0.617128707
PLS3	0.086001979	0.174901621	-0.014536556	0.7606081720000001
DAZAP1	0.07863144799999999	0.17493982600000002	-0.020033024	0.7229499690000001
FAM76A	0.075343235	0.175048392	-0.043206352	0.457291768
EPHX1	-0.08152081	0.17513383100000002	0.000392224	0.99374326
MYO1G	0.10905316699999999	0.175193442	-0.041960035	0.486192623
GADD45GIP1	-0.09483370199999999	0.17525825	-0.081275843	0.153697362
FRMD6	0.09757757199999999	0.175362773	-0.058763811	0.306405351
UBE2M	0.10733815199999999	0.17536387	0.064742801	0.37544518200000004
DEF6	0.071835996	0.175495708	0.029265753999999998	0.49281718399999996
FTSJ3	0.081732765	0.175580795	0.037612098999999996	0.697782736
MRPS9	-0.092026187	0.175929715	-0.009225854	0.8742202570000001
NIPSNAP1	-0.09429032400000001	0.176000295	-0.00104587	0.982884075
PITRM1	-0.08341035599999999	0.176032899	-0.038076868	0.485473306
MTA1	0.128254986	0.176220929	-0.082644494	0.222843133
PAM	-0.07613719	0.176256252	0.0057676	0.911557717
WIPF2	0.08182068099999999	0.176557739	0.023552195	0.612989808
DSP	0.112633989	0.176721157	0.015663873000000002	0.7954975390000001
HACD3	-0.09008470199999999	0.176839825	-0.062162649	0.22414784199999999
GEMIN2	0.066124031	0.177127555	0.041594715	0.31629831399999997
ENGASE	0.084353725	0.177146843	-0.044565802	0.40746713100000004
CDCP1	0.074044628	0.177146847	0.018455461	0.7284340890000001
BTBD10	-0.103677028	0.177211388	0.034359685	0.603557499
TOMM5	-0.12210047	0.17726412800000002	-0.13119662	0.313848549
NCBP2-AS2	-0.076008433	0.17732941800000002	-0.058107192	0.26765677600000004
AGFG2	0.117152937	0.177740221	0.054603142	0.555876223
AK1	0.125710815	0.17790633399999997	0.11668492400000001	0.208145455
ARF6	0.079019677	0.177934239	0.031291583	0.627350503
PRKCH	0.08297418	0.17794704600000003	-0.043225427000000004	0.43498718200000003
LAMP1	-0.094322969	0.17795508399999999	0.116371684	0.062760502
ATP6V1E1	-0.076811959	0.17843227600000003	0.026074977000000003	0.598843479
FBXO17	0.099846209	0.17846131199999998	-0.052421617000000004	0.501759308
PAIP1	0.082706837	0.17866854199999999	-0.024997479	0.567652161
ISY1	0.082587276	0.178809878	0.044334542000000005	0.43016982200000004
NAGS	-0.09434578	0.17883323199999998	-0.09185384	0.196465449
TYW1;TYW1B	-0.093744312	0.17889971300000002	-0.0027707120000000003	0.9559182270000001
CYP51A1	-0.10573119	0.179141474	0.032986369	0.705269349
DNAJB14	-0.109099825	0.179203505	-0.020521976	0.7356319259999999
SMAP2	0.080242085	0.17950366	0.057147715999999994	0.377604038
MRS2	-0.093765979	0.179946073	-0.16043584800000002	0.08962650900000001
UBE2D1;UBE2D4	0.097474856	0.180038967	0.085954591	0.251317585
FBXO3	0.070655115	0.18004991399999998	0.056240822999999995	0.20907008100000002
ALG5	-0.085420654	0.180399649	0.024188704	0.656824057
CENPH	0.132535879	0.18042599399999998	0.10539130099999999	0.275911758
GNA13	0.08190391400000001	0.18049622699999998	-0.021221067000000003	0.713708221
ZMAT2	0.07754124700000001	0.18065743199999998	-0.04097682	0.5723189679999999
S100A14	0.14332225199999998	0.18082534600000003	-0.069814025	0.394697191
USP33	-0.08539766300000001	0.180838587	0.05741416	0.33879818899999997
USP3	0.083943955	0.180998811	-0.02483295	0.632870822
RBM8A	0.09145427199999999	0.181089434	-0.024081848	0.689140896
MRPS31	-0.09307292699999999	0.181330283	0.025430374	0.6741880020000001
GPRC5A	-0.1119364	0.181353305	-0.09225478	0.190606516
LSM8	0.07890109599999999	0.181469343	-0.028433008	0.605315436
WBP4	0.07209236299999999	0.18155045600000003	0.037802269	0.47376048200000004
LIAT1;C17orf97	0.08023058799999999	0.181610755	-0.033637058	0.638932929
DHX35	0.101553049	0.1816247	-0.019731216	0.74202169
HPS5	0.090172427	0.18179725800000002	0.047581199000000005	0.40444724299999996
IL20	0.261597711	0.18205895	-0.167415566	0.253994286
MED7	-0.09946569300000001	0.182346118	0.066548303	0.172973921
ACTN1	-0.102423199	0.182359192	0.069183479	0.37262467200000005
LMBRD1	-0.078656823	0.182495143	-0.057597835	0.264970425
DICER1	0.09099218099999999	0.182558611	0.07821438	0.317961084
HMGCL	-0.084404245	0.182577441	0.0029510540000000003	0.9551179959999999
HSD17B10	-0.084188095	0.182630513	0.007503428	0.882932336
ADPRHL2	0.10328801300000001	0.18280428399999998	0.056717444000000006	0.56651936
PIK3R1	0.098570578	0.182895041	0.21347708699999998	0.027410197
FAM160A1	-0.303430888	0.18292359800000002	-0.015061736000000001	0.882907545
CRELD1	-0.151390719	0.182944164	0.5476515829999999	0.08536962699999999
RAB8A	-0.071417231	0.182983783	-0.030203055	0.515074735
NR2C2AP	0.11203698699999999	0.183190207	0.10152331	0.278449641
TRMT6	0.120126445	0.183223816	0.041696545	0.666351091
DARS2	-0.073372886	0.183353701	-0.045869621	0.34332672299999994
