NAME	dbtype	SIZE	NES_NOI_DMSO_vs_Palbo_DMSO	FDR_q-val_NOI_DMSO_vs_Palbo_DMSO	NES_NOI_DMSO_vs_SY5609_DMSO	FDR_q-val_NOI_DMSO_vs_SY5609_DMSO	NES_NOI_DMSO_vs_NOI_IFN	FDR_q-val_NOI_DMSO_vs_NOI_IFN	NES_SY5609_DMSO_vs_SY5609_IFN	FDR_q-val_SY5609_DMSO_vs_SY5609_IFN
CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP	30	1.5997093	0.69815487	1.0613384	1.0	1.776132	0.73495805	-1.2698036	0.36747440000000003
CAMP_METABOLIC_PROCESS	GOBP	21	1.6077371	0.6982271	0.7468991	1.0	-0.7424947	0.9892455	-1.4004843999999999	0.21381514
NUCLEUS_LOCALIZATION	GOBP	24	0.72776526	0.6987149	-0.6959675999999999	1.0	-1.1075616000000001	0.69237894	-1.473076	0.15699089
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	356	1.6082481000000002	0.69873345	-0.7571682	1.0	-0.87432116	0.9237436	-1.2513988	0.39276457
CELLULAR_RESPONSE_TO_LIPID	GOBP	474	0.72731614	0.69878894	-1.0231681000000001	1.0	1.2845636999999999	0.9576541999999999	-0.99474174	0.79262626
JOINT_HYPERMOBILITY	HP	334	1.6257049	0.69879454	-0.8105186	1.0	-1.5062984	0.26595926	-1.3654190000000002	0.24769425
LYTIC_VACUOLE_ORGANIZATION	GOBP	66	0.72742474	0.69891435	-1.1820995	0.775622	-0.7510170999999999	0.9866166999999999	-0.58260757	1.0
NEOPLASM_OF_THE_ORAL_CAVITY	HP	46	0.724594	0.6989856	-0.99936694	1.0	-1.4587053	0.29933202	-1.3674228000000002	0.24491620000000003
LEUKOCYTE_CELL_CELL_ADHESION	GOBP	309	1.6269653	0.6990251999999999	-0.72050434	1.0	1.5610061000000002	0.8580075999999999	0.8853488000000002	1.0
SHORT_MIDDLE_PHALANX_OF_FINGER	HP	32	0.723669	0.6991614	-1.0039642	1.0	-0.9832496	0.831623	-1.5328374	0.11867731
POSTERIORLY_ROTATED_EARS	HP	367	1.6211983	0.6991688	-1.0000552	1.0	-1.3828803	0.37544003	-1.1789008	0.5093252
RIGHT_VENTRICULAR_HYPERTROPHY	HP	21	0.72462934	0.6992258000000001	-1.2486095	0.6861214	-0.6886353000000001	1.0	-1.0813178999999997	0.6647122
CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP	362	1.6087753999999999	0.6992518	-0.9611226999999999	1.0	1.0914453000000002	1.0	-0.8686328000000001	0.9314468000000001
AMYLOID_BETA_METABOLIC_PROCESS	GOBP	46	0.72339445	0.6992567	-0.9306321	1.0	-1.1729538000000002	0.6181569	-1.075108	0.6756241
MONOCARBOXYLIC_ACID_TRANSPORT	GOBP	96	0.7236902	0.699422	-0.63708645	1.0	-0.8626456	0.9345689	0.8163188	1.0
CALCIUM_ION_TRANSPORT	GOBP	360	1.6277678999999998	0.6994443	-0.6065809	1.0	0.5589239	1.0	-1.8272108	0.027530657000000004
PATTERN_SPECIFICATION_PROCESS	GOBP	382	1.6485718	0.6994775	-0.8815559999999999	1.0	-0.56651145	1.0	-1.294549	0.33732629999999997
INCREASED_MUSCLE_LIPID_CONTENT	HP	31	0.7246571999999999	0.6994816999999999	-0.5025105	1.0	-0.68414813	1.0	-0.96970594	0.82184726
ABNORMAL_PLATELET_MORPHOLOGY	HP	24	0.7218675999999999	0.6997002	-0.7896770000000001	1.0	-0.67627436	1.0	-1.0746565000000001	0.6763710999999999
REGULATION_OF_METAL_ION_TRANSPORT	GOBP	331	1.6294901000000002	0.699709	-0.74490863	1.0	1.2390193	1.0	-1.5903618	0.09552997
B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP	43	0.72646546	0.6997093000000001	0.4759144	1.0	0.9079671999999999	1.0	-1.5019601999999999	0.13798873
POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP	32	0.72466457	0.6997623000000001	-0.99935186	1.0	0.9893385	1.0	1.2998052	1.0
GTP_METABOLIC_PROCESS	GOBP	23	0.72382444	0.6998146	-1.2035017	0.7511346999999999	-1.1545885	0.6419476	-0.68065166	1.0
NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	GOBP	35	0.72216886	0.699876	-0.9399780999999999	1.0	-1.3851594999999999	0.37406284	-0.7174678000000001	0.9997033000000001
REGULATION_OF_VACUOLE_ORGANIZATION	GOBP	50	0.72276586	0.6998770000000001	-1.0306681	1.0	-1.0099615	0.80479395	-0.9825464	0.8057069
FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GOBP	21	0.7199413	0.69991934	-1.0904383999999998	0.91523045	-1.6408851999999998	0.1990233	-1.2696941000000002	0.36742818
ANTEROGRADE_AXONAL_TRANSPORT	GOBP	46	0.7201187	0.69995016	-0.840408	1.0	-1.0389761	0.77481866	-0.9576796999999999	0.83727366
PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP	63	0.72609496	0.69997114	-1.1524515	0.8102515	-1.2419231000000002	0.5414569	-1.1105858999999998	0.62077737
GUANYL_NUCLEOTIDE_BINDING	GOMF	362	1.6493021	0.6999744000000001	-0.9290573000000001	1.0	0.70699877	1.0	-0.8366884	0.95284325
CEREBELLAR_CORTEX_FORMATION	GOBP	22	1.6306428999999998	0.7000516999999999	-0.67716974	1.0	-0.9119528	0.89518714	-1.2963512	0.3346916
ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP	59	0.720245	0.70005625	-1.9706897	0.004159152	2.2153857000000006	0.44283506	2.1831846	0.08152686
MOLAR_TOOTH_SIGN_ON_MRI	HP	34	1.6128790000000002	0.7001505	-0.898755	1.0	-1.4943731000000002	0.27356508	-1.205314	0.46651977
PROLONGED_QTC_INTERVAL	HP	23	1.6320816	0.70017797	0.75924355	1.0	-0.7925513000000001	0.9736377	-1.6941857	0.05712488
POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP	101	0.7205213	0.70021164	-1.1436975	0.8275906	-1.5821515	0.22059974	-1.232004	0.42220387
WIDE_CRANIAL_SUTURES	HP	26	0.7247233000000001	0.700246	-1.0197905999999999	1.0	-0.8851226999999999	0.9186728999999999	-1.1745468000000001	0.51751035
ABNORMAL_BLOOD_GAS_LEVEL	HP	34	0.7202859	0.7002758000000001	-0.5457343000000001	1.0	-1.025005	0.7899496	-1.3716745000000001	0.24176523
CENTRALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	HP	26	0.7222873000000001	0.7002881	-0.96719396	1.0	-0.6488668000000001	1.0	1.6103524999999999	1.0
CEREBRAL_CORTEX_CELL_MIGRATION	GOBP	40	0.7251991	0.70041776	-0.58689356	1.0	-0.76206845	0.9839858	-1.2220526000000003	0.43838692
SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GOBP	20	0.72096246	0.7004523	-0.684342	1.0	-0.5888689	1.0	-1.2956165000000002	0.33580366
MICROTUBULE_ANCHORING	GOBP	25	1.6406348999999998	0.70047724	-0.68287414	1.0	-1.2665364	0.5076656	-1.0349554	0.7419363
NEGATIVE_REGULATION_OF_TRANSPORT	GOBP	361	1.6339685	0.700654	-0.8599709000000001	1.0	-0.83395517	0.95148903	-1.2855553999999998	0.34767172
REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP	37	0.71881396	0.70068395	-0.9214494000000001	1.0	-1.0118179	0.80359787	-1.0335732	0.74413496
CALCIUM_ION_IMPORT_INTO_CYTOSOL	GOBP	22	1.6495018	0.700697	-0.66914314	1.0	-0.5290166000000001	1.0	-1.3086784	0.31761265
REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	GOBP	39	1.6130496	0.7008722	-0.83308214	1.0	2.0708832999999998	0.6790036	0.9068790000000001	1.0
INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP	26	1.6510436999999998	0.7008753000000001	-1.0954252	0.90218925	0.8851492	1.0	0.78463835	1.0
TORSADE_DE_POINTES	HP	23	1.6371421	0.7008833000000001	-0.67680544	1.0	-0.9491917	0.8629541	-1.5231218	0.12433268
TIBIAL_BOWING	HP	29	0.7182688	0.70121413	-0.7323084	1.0	-0.73082185	0.99307853	-1.4112337	0.20730887
G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	GOMF	376	1.6342466	0.7013108	-0.5658163	1.0	2.5456314	0.14370786	2.0032218	0.4963419
REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP	62	0.7173413000000001	0.70142114	-0.7095729000000001	1.0	-0.7340814999999999	0.99180424	-1.01799	0.76288885
ARTERIOSCLEROSIS	HP	77	0.7177286	0.70142996	-0.7846091	1.0	-0.6312281	1.0	-0.9980164	0.7890333
MACULE	HP	232	1.6512357	0.70161647	-0.99948454	1.0	-1.6545086	0.19182020000000002	-1.2754733999999999	0.36180893
SYSTEMIC_LUPUS_ERYTHEMATOSUS	HP	25	4.1983485	0.70200413	-0.62879986	1.0	0.59879893	1.0	-0.7759474000000001	0.9861779
CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GOBP	342	1.6521305	0.70208126	-0.8419344999999999	1.0	1.8195957999999999	0.7342491	1.2251856	1.0
ATRIAL_ARRHYTHMIA	HP	68	0.7158379	0.7025372	-0.52286375	1.0	0.7709989	1.0	1.5101221000000002	1.0
HEART_BLOCK	HP	96	0.7164175	0.702539	-0.68353385	1.0	0.48706713	1.0	1.4965575	1.0
PHOSPHORUS_OXYGEN_LYASE_ACTIVITY	GOMF	23	1.6524727	0.7027559	1.3466077	1.0	-0.6400631999999999	1.0	-1.247363	0.3985073
EYELID_MYOCLONUS	HP	43	0.7154341999999999	0.70283574	-0.5593456	1.0	-0.7356927	0.9901613000000001	-1.709273	0.051561277
INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	GOBP	49	0.71597534	0.702912	-0.6498210999999999	1.0	0.57222587	1.0	-1.2917787	0.33932427
POSITIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP	416	1.6713616000000002	0.70299244	-0.8632950999999999	1.0	1.0167547	1.0	0.93817115	1.0
REGULATION_OF_CILIUM_MOVEMENT	GOBP	31	1.6529986	0.70342606	-0.76840764	1.0	0.6287655	1.0	0.645191	1.0
FATTY_ACID_METABOLIC_PROCESS	GOBP	339	1.6663767	0.7036245	-0.9358069999999999	1.0	0.9472054	1.0	-1.0373359	0.7390633000000001
INCREASED_BLOOD_PRESSURE	HP	341	1.6539167000000001	0.7040411	-1.0327742	1.0	-0.6515755999999999	1.0	-0.90456873	0.8987039000000001
MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	GOBP	34	1.689917	0.7041204000000001	-0.42420566	1.0	-0.5850880999999999	1.0	-1.9055549999999999	0.017795091000000002
MUSCLE_TISSUE_DEVELOPMENT	GOBP	342	1.6554556	0.7043855	-0.77791077	1.0	-0.7495963999999999	0.9872228999999999	-1.0212989	0.7597455
POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP	304	1.7007120999999998	0.7045828000000001	-0.8940703999999999	1.0	1.5367758	0.8742513000000001	-0.8555763000000001	0.93900687
RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GOMF	314	1.7022306	0.7046245	-1.0160003	1.0	-1.4631153000000001	0.29492941	-0.985166	0.80262583
ABNORMAL_HEART_VALVE_PHYSIOLOGY	HP	304	1.7050889999999999	0.7046376999999999	-0.9117065000000001	1.0	-1.0481557	0.7642526999999999	0.8914684000000002	1.0
TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP	319	1.7085995999999999	0.70505726	-0.75152624	1.0	-0.7194795999999999	0.9981969	-1.6080358000000001	0.08926041400000001
EXERCISE_INDUCED_MYALGIA	HP	23	0.71348953	0.70509744	-0.85391563	1.0	-1.2608787000000001	0.51486546	-1.191745	0.48756352
ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	HP	325	1.6920495999999998	0.70531857	-0.7564008000000001	1.0	-1.5487347	0.23205002	-1.5376463	0.11586228
SYNAPTIC_MEMBRANE	GOCC	341	1.705441	0.70538807	-0.5726810999999999	1.0	1.1027208999999998	1.0	-1.1976241	0.47758883
ANDROGEN_RECEPTOR_BINDING	GOMF	23	4.194504	0.70554113	-1.0120059000000001	1.0	-1.1456848	0.65164834	-0.72419685	0.99811834
ABNORMAL_NUMBER_OF_TEETH	HP	319	1.6927859	0.70598537	-0.92876005	1.0	-0.8801171999999998	0.92085093	-1.4046774	0.21167703
MUSCLE_CONTRACTION	GOBP	298	1.7093503	0.70651513	-0.49571893	1.0	0.68918884	1.0	-1.9054228	0.017403333
CAMP_BINDING	GOMF	22	1.7132671000000002	0.7066022	-0.6636741999999999	1.0	-1.1480675	0.6484982	-1.690811	0.058260147000000005
CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP	270	1.7215302	0.7076493	-0.5564956	1.0	-0.99478817	0.82010776	-1.8187912	0.029144622000000002
ABNORMAL_LACRIMAL_DUCT_MORPHOLOGY	HP	30	0.7112808	0.7078196	-0.6064851	1.0	-1.4310566999999998	0.32567742	-1.1764872	0.51371247
ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	GOMF	24	1.7163754	0.7080603	1.6891364	1.0	-0.7010154000000001	1.0	-1.6790381999999997	0.06415146599999999
LEUKOCYTE_MIGRATION	GOBP	310	1.7217726999999998	0.7083636999999999	-0.8281343000000001	1.0	1.2897562	0.95872015	0.92453945	1.0
AMIDE_BINDING	GOMF	324	1.7382325	0.7086859999999999	-1.1088481000000001	0.8774037	1.1288548999999999	1.0	0.83764094	1.0
CELL_CELL_RECOGNITION	GOBP	54	0.7049505	0.708817	-1.0173688	1.0	1.5275205	0.8846377000000001	1.1369597	1.0
REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GOBP	31	0.70512253	0.70884484	-0.6903176999999999	1.0	0.71343505	1.0	-0.9287962	0.87067217
ABNORMAL_SERUM_INTERLEUKIN_LEVEL	HP	24	1.7224753000000002	0.70886266	-1.0985141999999999	0.89585423	-0.8242233	0.95702183	-1.291991	0.33914512
B_CELL_APOPTOTIC_PROCESS	GOBP	20	0.70909995	0.70887625	-0.85016054	1.0	-0.7265353	0.9951448	-0.98853046	0.7981560999999999
AUDITORY_RECEPTOR_CELL_DEVELOPMENT	GOBP	22	0.7086544	0.7089295999999999	0.8244884	1.0	0.72065747	1.0	0.59230816	1.0
IRON_ION_TRANSMEMBRANE_TRANSPORT	GOBP	20	0.7084417	0.70894885	-1.269045	0.6556518	-1.7523244999999998	0.14637332	-1.0941925	0.6443317
DEVELOPMENTAL_REGRESSION	HP	317	1.74702	0.70897084	-1.1081085	0.8798735000000001	-1.4113678	0.34492007	-1.0866666999999999	0.65583235
CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP	273	1.7249898999999997	0.7090429	-1.1245098999999998	0.8563915000000001	-1.069058	0.73917776	-1.1515218	0.5567996000000001
PHAGOCYTIC_CUP	GOCC	24	0.7091732	0.70905185	-1.1427629	0.82650286	-0.7934005999999999	0.97305214	-1.3106593999999998	0.31545126
PROMINENT_DIGIT_PAD	HP	65	0.7087604000000001	0.7090668000000001	-0.7922929	1.0	-1.4831188	0.28112584	-1.3440793	0.27363405
INTERCALATED_DISC	GOCC	44	0.709342	0.70908713	-0.65192914	1.0	-0.9959135	0.81862426	-1.5323856000000002	0.11872896
PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING	GOMF	24	0.7051441999999999	0.70909405	-0.7331078000000001	1.0	-0.8810469000000001	0.92072403	-1.1931046	0.48477784
ABNORMAL_ATRIOVENTRICULAR_CONDUCTION	HP	70	0.70964926	0.70919055	-0.80588335	1.0	0.43298164	1.0	1.6537588	1.0
POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP	68	0.70674664	0.7092584	-1.1631084999999999	0.79320526	0.6970534	1.0	-1.3159624	0.30958137
POSITIVE_REGULATION_OF_AXON_EXTENSION	GOBP	36	0.70555586	0.7093169	-0.64433974	1.0	-0.8055011	0.9662363000000002	-1.4102290000000002	0.20843048
GLUTAMATE_METABOLIC_PROCESS	GOBP	33	0.70535785	0.7093255	-1.1035620000000002	0.88756055	1.8740512999999999	0.7604555000000001	1.6693712	1.0
RESPONSE_TO_STEROID_HORMONE	GOBP	278	1.7387887999999998	0.70933574	-1.0171963	1.0	1.2252423000000001	1.0	-1.1408223999999998	0.5743472
PEDAL_EDEMA	HP	31	0.706856	0.7093858000000001	-0.99967504	1.0	-0.5083268	1.0	1.7820392	1.0
BILE_ACID_METABOLIC_PROCESS	GOBP	45	0.70568925	0.7094117	-0.8591146000000001	1.0	-0.9070306	0.8984264000000001	1.3493872	1.0
INTERLEUKIN_12_PRODUCTION	GOBP	47	0.70573574	0.70963466	-1.1053268	0.8870944	0.81299216	1.0	1.1835579999999999	1.0
ABNORMAL_POSTERIOR_SEGMENT_IMAGING	HP	31	0.7068605	0.709669	-1.393033	0.48487076	-0.5258286999999999	1.0	-1.5695593	0.10298422
POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GOBP	25	0.7041093	0.7097791999999999	-1.1933917	0.768378	-1.1570193000000002	0.6397414	-1.378095	0.23603933
ICOSANOID_TRANSPORT	GOBP	41	0.7039063	0.7097871	-0.5068862	1.0	-0.9370417	0.87571996	-1.1583488000000002	0.5450322
ABNORMALITY_OF_THE_BILIARY_SYSTEM	HP	336	1.7471602	0.7098073	-1.0518337	0.9815556999999999	-0.9792086	0.83472836	0.88292545	1.0
NEUROPEPTIDE_RECEPTOR_ACTIVITY	GOMF	32	4.190624	0.7098196	-0.8789281999999999	1.0	0.46772528	1.0	1.3363804	1.0
PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	GOMF	36	0.7031010999999999	0.7098219	-1.0497864	0.9851848	-1.2699305	0.5035638	-0.7957112	0.9768283000000001
DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	27	0.70692813	0.7098435000000001	-0.9026261999999999	1.0	-1.0650476	0.7432062	-0.9475072	0.84808743
HEART_TRABECULA_MORPHOGENESIS	GOBP	28	0.7026951	0.7098477	0.587412	1.0	-0.83928454	0.94950414	-2.0233905	0.006050805
CALCIUM_ION_REGULATED_EXOCYTOSIS	GOBP	60	0.70730174	0.70985353	-0.593109	1.0	-0.97403526	0.8401219000000001	-1.6540388	0.07311659
CONGENITAL_NYSTAGMUS	HP	56	0.7076455	0.70988786	-0.7292675000000001	1.0	-1.3927857	0.36533195	-1.5654215	0.10408769
NON_HODGKIN_LYMPHOMA	HP	30	0.70705694	0.70992327	-1.3096967	0.60066503	-1.7531396000000001	0.14911658	-0.94287384	0.8555239
CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP	125	0.7059131999999999	0.7099575	1.0610844	1.0	-0.51967216	1.0	-1.0365434	0.7395695999999999
OVULATION_CYCLE_PROCESS	GOBP	45	0.7027749	0.71002173	-0.60679644	1.0	0.7819313	1.0	1.0357225	1.0
ABNORMALITY_OF_THE_HEPATIC_VASCULATURE	HP	63	0.7073613000000001	0.7100464	-1.0296321	1.0	-0.7637231	0.9844014999999999	-1.1962749	0.47967380000000004
CYTOSKELETAL_MOTOR_ACTIVITY	GOMF	106	0.70312953	0.7100672	-0.8670502	1.0	-1.0687541	0.7398161	1.2102133999999998	1.0
FAD_BINDING	GOMF	36	0.70601267	0.7100879	-1.0266933	1.0	-0.6749210999999999	1.0	-0.5242645	1.0
ICOSANOID_METABOLIC_PROCESS	GOBP	100	0.7035	0.71010786	-1.1073438	0.88290685	0.8390363999999999	1.0	-1.3352844	0.28544965
REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GOBP	22	0.70172375	0.7101894	-0.7831581	1.0	-0.88892764	0.9147658000000001	-0.87469095	0.9241761999999999
RESPONSE_TO_FUNGUS	GOBP	35	0.7031809	0.71028346	-0.7180033	1.0	1.0155303	1.0	-0.820933	0.9640129999999999
PROTEIN_LOCALIZATION_TO_LYSOSOME	GOBP	41	0.70121247	0.7103881999999999	-1.0956525	0.9016184000000002	-1.0273539	0.7881921	-1.0511419	0.71921206
OVERLAPPING_FINGERS	HP	29	0.7017239000000001	0.71047527	-0.9149646	1.0	-0.93344295	0.87801313	-1.6794935000000002	0.064028054
LIPID_DROPLET_ORGANIZATION	GOBP	23	0.7012843000000001	0.71056527	-1.253544	0.67817944	-1.1049118	0.69570714	-0.76111287	0.9910597
CULLIN_FAMILY_PROTEIN_BINDING	GOMF	24	0.7018479000000001	0.7105772	-1.0109905000000001	1.0	-0.95504034	0.85784245	-0.6884749	1.0
URETHRAL_OBSTRUCTION	HP	61	4.1883245	0.710622	-0.6682338000000001	1.0	-1.2406944	0.5422208000000001	-1.5938919	0.094903834
EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	GOCC	46	0.6996038	0.7108094	-1.1305931	0.8492923000000001	-1.0847621	0.72373796	-0.9654383	0.8263587
TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP	42	0.70188063	0.7108099	-0.57044375	1.0	-0.61111844	1.0	-1.5495642	0.11047059
T_LYMPHOCYTOPENIA	HP	45	0.6990314999999999	0.71082556	-0.97323024	1.0	-0.7965704	0.9716986999999999	0.8451244000000001	1.0
CHRONIC_LEUKEMIA	HP	20	0.69980574	0.7110733	-1.2380075000000001	0.6997142	0.82213324	1.0	-0.4968983	1.0
9PLUS0_NON_MOTILE_CILIUM	GOCC	121	0.70036244	0.71109444	-0.89572984	1.0	-0.42801140000000004	1.0	-1.3765204	0.23802109
POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP	42	0.7004847	0.7112041	-0.5737293000000001	1.0	0.5638004	1.0	-1.2945073999999999	0.33726788
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	GOMF	37	0.69988066	0.7112505	-1.0290456000000001	1.0	0.7644929	1.0	1.2940948	1.0
NADPLUS_NUCLEOSIDASE_ACTIVITY	GOMF	23	1.7479977999999998	0.7112966	-0.5684892	1.0	-1.0736265	0.7347363	-1.4810901	0.1516583
CAPILLARY_MALFORMATION	HP	55	4.1837983	0.71139854	-0.903539	1.0	-1.1163082	0.68402094	-1.4528823999999998	0.17129014
SUPRAVENTRICULAR_ARRHYTHMIA	HP	92	0.6981507	0.71156156	-0.7564630999999999	1.0	0.57820874	1.0	1.5295795	1.0
ESOPHAGITIS	HP	29	0.6977118	0.7119260000000001	-1.0249491	1.0	-1.0673337999999999	0.741056	-1.0803988000000002	0.6658715000000001
ABDOMINAL_PAIN	HP	282	1.7481463	0.7121093000000001	-1.0236053	1.0	-0.7027778	1.0	-1.1123399999999999	0.61785215
MEMBRANE_MICRODOMAIN	GOCC	293	1.7492383000000002	0.71238816	-0.69398165	1.0	0.9427378000000001	1.0	-1.6316811000000002	0.08062936
REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	GOBP	53	0.6948876	0.7124609000000001	-0.6875803	1.0	-0.91088665	0.89598143	-1.2300636999999999	0.42526149999999996
NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	GOBP	41	0.69448453	0.7124902	-1.4301598999999998	0.42740682	-0.94653326	0.8648773999999999	-0.85076946	0.9428947
ACUTE_HEPATIC_FAILURE	HP	29	0.69518465	0.7125876	-1.0693013999999998	0.94406927	-0.99944633	0.81450385	-0.97156245	0.8188926999999999
REGULATION_OF_PLATELET_AGGREGATION	GOBP	24	0.69460374	0.71260417	0.8331515	1.0	-1.0106747	0.80488306	-1.5587695	0.106133215
IMPAIRED_GLUCOSE_TOLERANCE	HP	28	0.69530135	0.71270514	-1.0940261	0.9064536	-1.0620208999999998	0.74659675	-1.4477073	0.17607866
CLUBBING_OF_FINGERS	HP	32	0.6940786999999999	0.7128001	-0.7135821	1.0	0.4433444	1.0	-1.2509028999999998	0.39322418
REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GOBP	33	0.69563234	0.7130669	-0.6742066999999999	1.0	-0.6449241	1.0	-0.95591295	0.83890337
ABNORMAL_MUSCLE_FIBER_TYPE_DISTRIBUTION	HP	48	0.69216657	0.7131294	-0.81711006	1.0	0.40409829999999997	1.0	-1.1917763000000001	0.48765385
HYPOPLASIA_OF_THE_ODONTOID_PROCESS	HP	24	0.6961605	0.7131323	-0.73453397	1.0	-0.97315407	0.84086895	-1.5824283000000001	0.09800294
REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP	34	0.6923403	0.7131464	-1.168146	0.7903993	1.0162046	1.0	-0.9814761999999999	0.8071231
RESPONSE_TO_METAL_ION	GOBP	296	1.7525526000000002	0.7132134	-1.0772576	0.9305719000000001	0.7888031999999999	1.0	-1.058091	0.7048149
STRIDOR	HP	29	0.69572246	0.7132153	-0.75586885	1.0	-0.55037993	1.0	-1.2974703	0.33365944
PROTEIN_KINASE_A_BINDING	GOMF	47	0.6928643	0.7132542	-0.67062294	1.0	-0.9113893	0.89543355	-1.4482465	0.17553633
PEG_SHAPED_MAXILLARY_LATERAL_INCISORS	HP	20	0.69622296	0.7133215	-1.1186883	0.86631376	-1.0926678	0.71361697	-1.4427716999999998	0.18079956
EPITHELIAL_TUBE_MORPHOGENESIS	GOBP	289	1.7562193	0.71347713	-0.75263727	1.0	-1.1143809999999998	0.6871378	-1.7040745	0.052757237
FILOPODIUM_ASSEMBLY	GOBP	64	0.6963024	0.7134946999999999	-0.8253662	1.0	-1.0672249	0.74089754	-1.3796438	0.23444474
ORGANIC_CATION_TRANSPORT	GOBP	34	0.69645876	0.7135324000000001	-0.67106986	1.0	-0.7370898	0.9905888	-1.1249833999999999	0.5986026999999999
GENITALIA_DEVELOPMENT	GOBP	39	0.68996495	0.7135821	-0.98744106	1.0	-0.7169493	0.99820817	-1.373552	0.24037422
LYMPH_VESSEL_DEVELOPMENT	GOBP	26	0.69240516	0.7136191	-0.81666756	1.0	-1.1564944	0.6400524000000001	-1.016269	0.7654821999999999
ABNORMALITY_OF_THE_PARATHYROID_MORPHOLOGY	HP	23	0.6904448000000001	0.7136995	-1.2613891000000002	0.66337705	-0.76718295	0.98367953	-1.0230975	0.7567794
ABNORMAL_CIRCULATING_FATTY_ACID_CONCENTRATION	HP	49	0.6900677	0.7137100000000001	-1.1282358000000001	0.8501341	-1.5904436000000002	0.21830086	-0.71554244	0.99968636
PHOSPHATIDIC_ACID_METABOLIC_PROCESS	GOBP	33	0.6911663	0.7137748	-0.8684550999999999	1.0	-0.95680267	0.855988	-1.6384418	0.078766026
HAND_MUSCLE_WEAKNESS	HP	35	0.6930701	0.7137821999999999	-0.8866828000000001	1.0	-0.50642353	1.0	-1.102848	0.6326399
HIGH_FOREHEAD	HP	286	1.753439	0.7138009	-0.8884714	1.0	-1.0490997	0.7631848000000001	-1.3732423999999999	0.24035963
PENDULAR_NYSTAGMUS	HP	35	0.6928718	0.7138113	-0.8484392	1.0	-1.1307168	0.6663633000000001	-1.5405883	0.114891835
GOITER	HP	50	0.6901575	0.7138587	-1.1101139	0.8769559000000001	-0.65950686	1.0	-0.7320705	0.9957585999999999
